,PRODUCT_NAME,PRODUCT_LINK,MRP,PRICE,DISCOUNT,DESCRIPTION,PRODUCT_RATING
23,"boAt Airdopes 131 with upto 60 Hours and ASAP Charge Bluetooth Headset  (Cherry Blossom, True Wireless)",https://www.flipkart.com/boat-airdopes-131-upto-60-hours-asap-charge-bluetooth-headset/p/itmc0157ae57bf52?pid=ACCFSDGXT4HZXY4J&lid=LSTACCFSDGXT4HZXY4JX415W8&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_1_24&otracker=search&fm=organic&iid=4ed4091b-da43-45ac-ad47-9f05e10f6d0b.ACCFSDGXT4HZXY4J.SEARCH&ppt=None&ppn=None&ssid=4e48rsqsls0000001689605400841&qH=cc10a3085fee635c,"2,990",799,73% off,With Mic:Yes| Bluetooth version: 5.0 - 5.1| Wireless range: 10 m| Charging time: 2 Hours| Playback Time: Upto 15 to 60 Hours Playback| ASAP Charge: 5 Mins Charge= 90 Mins Playback| 13MM Drivers| 7.IPX4: Sweat Resistance,4
24,"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset  (Magico Black, In the Ear)",https://www.flipkart.com/oneplus-bullets-wireless-z2-fast-charge-30-hrs-battery-life-earphones-mic-bluetooth-headset/p/itm1b9cd98911a2a?pid=ACCGC4GN5SQR7ZCZ&lid=LSTACCGC4GN5SQR7ZCZCC3SNO&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_1_25&otracker=search&fm=organic&iid=4ed4091b-da43-45ac-ad47-9f05e10f6d0b.ACCGC4GN5SQR7ZCZ.SEARCH&ppt=None&ppn=None&ssid=4e48rsqsls0000001689605400841&qH=cc10a3085fee635c,"2,299","1,698",26% off,With Mic:Yes| Bluetooth version: 5| Battery life: 20 Hrs | Charging time: 10 mins,4.2
25,"JBL C150SI with One Button Universal Remote Wired Headset  (Black, In the Ear)",https://www.flipkart.com/jbl-c150si-one-button-universal-remote-wired-headset/p/itm5f6934af69fb7?pid=ACCEHDJBEJSQYYKU&lid=LSTACCEHDJBEJSQYYKUXK9VQ3&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_1_26&otracker=search&fm=organic&iid=4ed4091b-da43-45ac-ad47-9f05e10f6d0b.ACCEHDJBEJSQYYKU.SEARCH&ppt=None&ppn=None&ssid=4e48rsqsls0000001689605400841&qH=cc10a3085fee635c,"1,399",699,50% off,With Mic:Yes| Connector type: 3.5mm headphone jack| Powerful drivers deliver thumping bass| JBL Signature Sound| Noise Cancelling Microphone| Quick Launch Access to Google Assistant / Siri| One-Button Universal Remote with Mic,4.2
26,"Boult Audio ProBass EQCharge with ZEN Mode ENC, 32hrs Playtime, Ultra-Fast Charging Bluetooth Headset  (Blue, In the Ear)",https://www.flipkart.com/boult-audio-probass-eqcharge-zen-mode-enc-32hrs-playtime-ultra-fast-charging-bluetooth-headset/p/itm4fd8aab4d2c2b?pid=ACCGEDKJJW5FE6KW&lid=LSTACCGEDKJJW5FE6KWSBP26F&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_1_27&otracker=search&fm=organic&iid=en_CkkxwhCYkzXgp2BFuYWbY-FYUcL7N8q4B6DE7wXqVkSiCaQae1pGW3HTvch5ukhMvoaPIIfnzUkKN60oTf8DqA%3D%3D&ppt=None&ppn=None&ssid=4e48rsqsls0000001689605400841&qH=cc10a3085fee635c,"4,499",799,82% off,With Mic:Yes| Battery life: 32 hrs| ZEN Technology ENC mode | 32Hrs Playtime| Lightning Boult Charge Technology | 5mins Charge = 7hrs Playtime| BoomX Technology for Rich Bass| Latest Bluetooth 5.2 for seamless connectivity| Fast Pairing | IPX5 Water-Resistant| Touch Controls with Voice Assistant,4
27,"Microflash S7-Deep Bass, Clear Hi-Fi Sound, Headphones Wired Headset  (Pink, In the Ear)",https://www.flipkart.com/microflash-s7-deep-bass-clear-hi-fi-sound-headphones-wired-headset/p/itme66ddf4e418b8?pid=ACCGHE4EWZZJNF2Q&lid=LSTACCGHE4EWZZJNF2QJ8HPIR&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_1_28&otracker=search&fm=organic&iid=en_CkkxwhCYkzXgp2BFuYWbY-FYUcL7N8q4B6DE7wXqVkRdLgHyW5uwr5XFsz5dBqmpCi7eUsWgt4hPhQwPgCUX2A%3D%3D&ppt=None&ppn=None&ssid=4e48rsqsls0000001689605400841&qH=cc10a3085fee635c,399,229,42% off,With Mic:Yes| Connector type: 3.5mm Headphone Jack| Flatwire: Stays tangle free even in your pocket,3.9
28,"Jocoto C1392 M10 ADVANCED GAMING HEADSET BLACK (PACK OF 1) Bluetooth Gaming Headset  (Black, True Wireless)",https://www.flipkart.com/jocoto-c1392-m10-advanced-gaming-headset-black-pack-1-bluetooth/p/itm04c9dee334016?pid=ACCGQSHPKAJSGVSW&lid=LSTACCGQSHPKAJSGVSWLAIIJW&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_1_29&otracker=search&fm=organic&iid=4ed4091b-da43-45ac-ad47-9f05e10f6d0b.ACCGQSHPKAJSGVSW.SEARCH&ppt=None&ppn=None&ssid=4e48rsqsls0000001689605400841&qH=cc10a3085fee635c,"1,499",649,56% off,With Mic:No| Connector type: 3.5 mm| Bluetooth version: 5| Wireless range: 14 m| Battery life: 24 hr | Charging time: 1 hour,4.2
29,"realme Buds Classic RMA2001 Wired Earphones with HD Microphone Wired Headset  (Black, In the Ear)",https://www.flipkart.com/realme-buds-classic-rma2001-wired-earphones-hd-microphone-headset/p/itm011ed7abae9dd?pid=ACCFWG73VVGWC27Y&lid=LSTACCFWG73VVGWC27YQYRZIY&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_1_30&otracker=search&fm=organic&iid=4ed4091b-da43-45ac-ad47-9f05e10f6d0b.ACCFWG73VVGWC27Y.SEARCH&ppt=None&ppn=None&ssid=4e48rsqsls0000001689605400841&qH=cc10a3085fee635c,699,399,42% off,With Mic:Yes| Connector type: 3.5mm| Flatwire: Stays tangle free even in your pocket,4.2
30,"SkyKey TIG-BLK-MEGNET-74 Bluetooth Headset  (Black, In the Ear)",https://www.flipkart.com/skykey-tig-blk-megnet-74-bluetooth-headset/p/itm0a5888a937f75?pid=ACCFPZVKJHD5AUS6&lid=LSTACCFPZVKJHD5AUS6PTPR1M&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_1_31&otracker=search&fm=organic&iid=en_CkkxwhCYkzXgp2BFuYWbY-FYUcL7N8q4B6DE7wXqVkQj2qE-RiGZA4Ul1PKYDL5zPXmJ1pjoRaopB0paYJjLUA%3D%3D&ppt=None&ppn=None&ssid=4e48rsqsls0000001689605400841&qH=cc10a3085fee635c,999,289,71% off,With Mic:Yes| Bluetooth version: 4.2| Wireless range: 10 m| Battery life: 6 hr | Charging time: 30 M| Flatwire: Stays tangle free even in your pocket,3.4
31,"Boult Audio X10 TWS with 45Hrs Playtime, ENC Mic, 40ms Lowest Latency, Fast Charging, 5.3v Bluetooth Headset  (White, True Wireless)",https://www.flipkart.com/boult-audio-x10-tws-45hrs-playtime-enc-mic-40ms-lowest-latency-fast-charging-5-3v-bluetooth-headset/p/itm62944d77950b1?pid=ACCGHTP8AJ9A6FBE&lid=LSTACCGHTP8AJ9A6FBEGH0J3V&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_1_32&otracker=search&fm=organic&iid=en_CkkxwhCYkzXgp2BFuYWbY-FYUcL7N8q4B6DE7wXqVkRxdwj0D_XfdXZLLEpXr-ozwgpoSbRgsi4ODAPYVT096w%3D%3D&ppt=None&ppn=None&ssid=4e48rsqsls0000001689605400841&qH=cc10a3085fee635c,"2,999",899,70% off,With Mic:Yes| Bluetooth version: 5.3| Wireless range: 10 m| Zen Technology Environmental Noise Cancellation shuts out distractions| Combat Mode for gaming: Switch on the Combat mode and enjoy seamless gameplay with 40ms lowest latency| 45 Hrs total playtime and 8 hrs playtime on a single charge | 10mm Drivers| Lightning Boult Type C Fast Charging: 10 mins charge delivers 150 mins of playtime| BoomX Tech for Supreme Bass with 10mm drivers | Voice Assistant | Touch Control| IPX5 Water Resistant technology make it sweat-proof and waterproof| Latest Bluetooth 5.3 for Seamless Connectivity | Made in India,4.2
32,"boAt Bassheads 104 Wired Headset  (Oceana, In the Ear)",https://www.flipkart.com/boat-bassheads-104-wired-headset/p/itm7c72a477a3f22?pid=ACCGF76YRKKHFXWF&lid=LSTACCGF76YRKKHFXWF2AU97T&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_1_33&otracker=search&fm=organic&iid=4ed4091b-da43-45ac-ad47-9f05e10f6d0b.ACCGF76YRKKHFXWF.SEARCH&ppt=None&ppn=None&ssid=4e48rsqsls0000001689605400841&qH=cc10a3085fee635c,999,449,55% off,With Mic:Yes| Connector type: 3.5| 14mm Drivers| One Button Control with Mic| Instant Voice Assistant| Half In Ear Ergonomic Design| Perfect Length Cable,4.1
33,"Boult Audio X1-Wired with Dual Dynamic Drivers, BoomX Rich Bass, In-line Control, IPX5 Wired Headset  (Red, In the Ear)",https://www.flipkart.com/boult-audio-x1-wired-dual-dynamic-drivers-boomx-rich-bass-in-line-control-ipx5-wired-headset/p/itm49d553337fee5?pid=ACCFHWT5S8XUNWT7&lid=LSTACCFHWT5S8XUNWT7LORPNG&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_1_34&otracker=search&fm=organic&iid=4ed4091b-da43-45ac-ad47-9f05e10f6d0b.ACCFHWT5S8XUNWT7.SEARCH&ppt=None&ppn=None&ssid=4e48rsqsls0000001689605400841&qH=cc10a3085fee635c,999,347,65% off,With Mic:Yes| Connector type: 3.5 mm| Dual Dynamic Drivers.| Passive Noise cancellation.| In line controls| Experience Punchy Bass| IPX5 Water Resistant,4.1
34,"Jocoto C1308 M10 ADVANCED GAMING HEADSET BLACK (PACK OF 1) Bluetooth Gaming Headset  (Black, True Wireless)",https://www.flipkart.com/jocoto-c1308-m10-advanced-gaming-headset-black-pack-1-bluetooth/p/itmc3194be7d7ad4?pid=ACCGQSHNRGDTYZ9J&lid=LSTACCGQSHNRGDTYZ9JVYL7VQ&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_1_35&otracker=search&fm=organic&iid=4ed4091b-da43-45ac-ad47-9f05e10f6d0b.ACCGQSHNRGDTYZ9J.SEARCH&ppt=None&ppn=None&ssid=4e48rsqsls0000001689605400841&qH=cc10a3085fee635c,"1,499",649,56% off,With Mic:No| Connector type: 3.5 mm| Bluetooth version: 5| Wireless range: 14 m| Battery life: 24 hr | Charging time: 1 hour,4.2
35,"boAt Bassheads 104 Wired Headset  (Black, In the Ear)",https://www.flipkart.com/boat-bassheads-104-wired-headset/p/itm931538cfe1061?pid=ACCGF76Y4YQ3JQJN&lid=LSTACCGF76Y4YQ3JQJNIWK3L8&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_1_36&otracker=search&fm=organic&iid=4ed4091b-da43-45ac-ad47-9f05e10f6d0b.ACCGF76Y4YQ3JQJN.SEARCH&ppt=None&ppn=None&ssid=4e48rsqsls0000001689605400841&qH=cc10a3085fee635c,999,449,55% off,With Mic:Yes| Connector type: 3.5| 10mm Drivers| One Button Control with Mic| Instant Voice Assistant| Half In Ear Ergonomic Design| Perfect Length Cable,4.1
36,"Boult Audio Maverick with Quad Mic ENC, 45ms Low Latency Gaming Mode, 35H Playtime Bluetooth Headset  (Black, True Wireless)",https://www.flipkart.com/boult-audio-maverick-quad-mic-enc-45ms-low-latency-gaming-mode-35h-playtime-bluetooth-headset/p/itm0991a85169946?pid=ACCGHQR9TZY7QZ9B&lid=LSTACCGHQR9TZY7QZ9BKOKXFI&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_1_37&otracker=search&fm=organic&iid=en_CkkxwhCYkzXgp2BFuYWbY-FYUcL7N8q4B6DE7wXqVkQQoL-zUbE38jaYVReixrTLAVb8ogd196cJMEsmI4oWPg%3D%3D&ppt=None&ppn=None&ssid=4e48rsqsls0000001689605400841&qH=cc10a3085fee635c,"4,499","1,299",71% off,With Mic:Yes| Battery life: 35 Hours| Zen Technology Environmental Noise Cancellation shuts out distractions.| Combat Mode for gaming: Switch on the Combat mode and enjoy seamless gameplay with 45m/s latency.| 35 Hrs total playtime with gaming mode on| and 7 hrs playtime on a single charge.| Lightning Boult Fast Charging: 10 mins charge delivers 120 mins of playtime.| High-end progressive LED lights that enhances your gaming and entertainment.,4
37,"Boult Audio X50 with 40Hr Battery, Quad Mic ENC, 45ms Ultra Low Latency, Made In India, 5.1 Bluetooth Headset  (Black, True Wireless)",https://www.flipkart.com/boult-audio-x50-40hr-battery-quad-mic-enc-45ms-ultra-low-latency-made-india-5-1-bluetooth-headset/p/itm222b700788ee5?pid=ACCGJHCDXFXZCSWN&lid=LSTACCGJHCDXFXZCSWNBVEMCE&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_1_38&otracker=search&fm=organic&iid=en_CkkxwhCYkzXgp2BFuYWbY-FYUcL7N8q4B6DE7wXqVkR5TaaReTFZWUXEaYYf4Rb9wqUO3SwKPaAXl9oxonPlyg%3D%3D&ppt=None&ppn=None&ssid=4e48rsqsls0000001689605400841&qH=cc10a3085fee635c,"4,999",999,80% off,With Mic:Yes| Battery life: 40 Hrs| Bluetooth Version 5.1 | Blink & Pair| ZEN Mode - Quad Mic Environmental Noise Cancellation| 40H Playtime with Gaming mode on | 45ms Ultra-Low Latency Gaming Mode| Type-C Fastest Charging | 10 Mins Charge = 100 Mins Playtime| Equalizer: Rock Mode | HiFi Mode | Base Boost Mode| BoomX Tech for Rich Bass | IPX5 Water Resistant | Voice Assistant,4
38,"boAt Bassheads 103 Blue Wired Headset  (Blue, In the Ear)",https://www.flipkart.com/boat-bassheads-103-blue-wired-headset/p/itma6533ab620ab5?pid=ACCFGYHHKJ94GN6A&lid=LSTACCFGYHHKJ94GN6AAQTUCB&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_1_39&otracker=search&fm=organic&iid=4ed4091b-da43-45ac-ad47-9f05e10f6d0b.ACCFGYHHKJ94GN6A.SEARCH&ppt=None&ppn=None&ssid=4e48rsqsls0000001689605400841&qH=cc10a3085fee635c,"1,290",499,61% off,With Mic:Yes| Connector type: 3.5 mm| Immersive Audio| Lightweight Adaptive Design| Magnetic Earbuds| Integrated Multifunction Control| Built-in Microphone,4.8
39,"PRODART ORIGINAL EHS61 Deep Bass Sound Wired Headset  (White, In the Ear)",https://www.flipkart.com/prodart-original-ehs61-deep-bass-sound-wired-headset/p/itm4e6d96a4df640?pid=ACCGHD6GVT9CDFWP&lid=LSTACCGHD6GVT9CDFWPIJYJ8C&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_1_40&otracker=search&fm=organic&iid=4ed4091b-da43-45ac-ad47-9f05e10f6d0b.ACCGHD6GVT9CDFWP.SEARCH&ppt=None&ppn=None&ssid=4e48rsqsls0000001689605400841&qH=cc10a3085fee635c,699,254,63% off,With Mic:Yes| Connector type: 3.5mm,4.1
40,"Aroma NB119 Genius - 60 Hours Playtime Fast Charging Wireless Bluetooth Neckband Bluetooth Headset  (Green, In the Ear)",https://www.flipkart.com/aroma-nb119-genius-60-hours-playtime-fast-charging-wireless-bluetooth-neckband-headset/p/itmbb3649fc2e4ea?pid=ACCGEKMG8GPGGD9H&lid=LSTACCGEKMG8GPGGD9HKDITIM&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_41&otracker=search&fm=organic&iid=en_hBpUYq0b7Q9mZ9tza1Hv2R2myHPwK8nZOoQjGXYRvLRAvgExI9n7x_UquovZkbNroPa50qKOYoDePpTQIMNpgQ%3D%3D&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"2,999",397,86% off,With Mic:Yes| Flatwire: Stays tangle free even in your pocket,4.5
41,"Boult Audio Y1 with Zen ENC Mic, 40Hrs Playtime, Fast Charging, Pro+ Calling, IPX5, BTv 5.3 Bluetooth Headset  (Black, True Wireless)",https://www.flipkart.com/boult-audio-y1-zen-enc-mic-40hrs-playtime-fast-charging-pro-calling-ipx5-btv-5-3-bluetooth-headset/p/itme4d24273ffaeb?pid=ACCG9J7FQC4UP3WM&lid=LSTACCG9J7FQC4UP3WMGRGLX1&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_42&otracker=search&fm=organic&iid=en_hBpUYq0b7Q9mZ9tza1Hv2R2myHPwK8nZOoQjGXYRvLTuGlHo1UuyDgqqaeDSsnarYQjytfw7Wx4O-FSI_-KbWQ%3D%3D&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"5,499",999,81% off,With Mic:Yes| Bluetooth version: 5.3| With Mic:Yes| Bluetooth version: 5.3| Wireless range: 10 m| Battery life: 40 hrs| Zen Tech ENC mic | 40 Hrs Playtime| Lightning Boult Type-C Fastest Charging | 10 Mins Charge = 100 Mins Playtime| BoomX Tech for Supreme Bass | 10mm Drivers | Fast Pairing| IPX5 Water Resistant | Voice Assistant | Touch Control,4.1
42,"Boult Audio Airbass Z35 with ZEN ENC Mic, 32H Playtime, 45ms Ultra-Low Latency Mode, 5.3 Bluetooth Headset  (Sunset Grey, True Wireless)",https://www.flipkart.com/boult-audio-airbass-z35-zen-enc-mic-32h-playtime-45ms-ultra-low-latency-mode-5-3-bluetooth-headset/p/itm1e3124e99a182?pid=ACCGJT2ZZGCWCZM3&lid=LSTACCGJT2ZZGCWCZM3SKWKXT&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_43&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCGJT2ZZGCWCZM3.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"2,999",899,70% off,With Mic:Yes| Bluetooth version: 5.3| Wireless range: 10 m| Battery life: 32 hrs| Zen Tech ENC mic | 45ms Ultra-Low Latency Gaming | 32Hrs Playtime| Lightning Boult Type-C Fastest Charging | 10 Mins Charge = 150 Mins Playtime | 13mm Drivers | Sub-woofer| BoomX Tech for Supreme Bass | IPX5 Water Resistant | Voice Assistant | Touch Control,4
43,"Aroma NB120 Tehalka 40 Hours Playing Time Dual Pairing Bluetooth Neckband Earphone Bluetooth Headset  (Black, Silver, In the Ear)",https://www.flipkart.com/aroma-nb120-tehalka-40-hours-playing-time-dual-pairing-bluetooth-neckband-earphone-headset/p/itm461b87d6129e9?pid=ACCGFPNFFPKDZQSV&lid=LSTACCGFPNFFPKDZQSVYR1SWA&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_44&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCGFPNFFPKDZQSV.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"1,499",330,77% off,With Mic:Yes| Wireless range: 10 m,3.8
44,"Noise Buds VS102 with 50 Hrs Playtime, 11mm Driver, IPX5 and Unique Flybird Design Bluetooth Headset  (Celeste Blue, True Wireless)",https://www.flipkart.com/noise-buds-vs102-50-hrs-playtime-11mm-driver-ipx5-unique-flybird-design-bluetooth-headset/p/itm6cc239faac681?pid=ACCGBWZ7SZUHJGC8&lid=LSTACCGBWZ7SZUHJGC8GCKPCC&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_45&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCGBWZ7SZUHJGC8.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"2,999","1,099",63% off,With Mic:Yes| Bluetooth version: v5.1| Wireless range: 10 m| Battery life: 50 Hours | Charging time: 2 Hour| Battery life: 50 hrs Playtime| Driver Size : Immersive Audio with 11mm driver| Type - C Charging Port | Upto 50 Hours of Total Playtime| Unique Flybird Design,4.1
45,"boAt Rockerz 235 Pro with upto 20 Hours Playback & ASAP Charge Bluetooth Headset  (Furious Blue, In the Ear)",https://www.flipkart.com/boat-rockerz-235-pro-upto-20-hours-playback-asap-charge-bluetooth-headset/p/itmdbcb5af922ae1?pid=ACCGBVMGY9SPY7KZ&lid=LSTACCGBVMGY9SPY7KZIYIYBW&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_46&otracker=search&fm=organic&iid=3649bfe1-6dc5-40fa-ba42-22d5ec961e7f.ACCGBVMGY9SPY7KZ.SEARCH&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"1,990",799,59% off,With Mic:Yes| Bluetooth version: 5.2| Wireless range: 10 m| Battery time: Upto 20 Hours|ASAP Charge: 10 Mins= 10 Hours| ENx Technology: Clear Voice Calls| Beast Mode: Low Latency for Gaming| Call Vibration Alert,4.2
46,"Boult Audio ProBass EQCharge with ZEN Mode ENC, 32hrs Playtime, Ultra-Fast Charging Bluetooth Headset  (Black, In the Ear)",https://www.flipkart.com/boult-audio-probass-eqcharge-zen-mode-enc-32hrs-playtime-ultra-fast-charging-bluetooth-headset/p/itmf4d48b80a5f0b?pid=ACCGEDKJUCXSXVGK&lid=LSTACCGEDKJUCXSXVGK25LQEI&marketplace=FLIPKART&q=ear+phones&store=0pm%2Ffcn%2F821&srno=s_2_47&otracker=search&fm=organic&iid=en_hBpUYq0b7Q9mZ9tza1Hv2R2myHPwK8nZOoQjGXYRvLQKyKBY_HH9gYhC4RNM3ZvcVSykEiSHb_X9qeUP_eUtnA%3D%3D&ppt=None&ppn=None&ssid=o9ie5v0eb40000001689605454908&qH=cc10a3085fee635c,"4,499",799,82% off,With Mic:Yes| Battery life: 32 hrs| ZEN Technology ENC mode | 32Hrs Playtime| Lightning Boult Charge Technology | 5mins Charge = 7hrs Playtime| BoomX Technology for Rich Bass| Latest Bluetooth 5.2 for seamless connectivity| Fast Pairing | IPX5 Water-Resistant| Touch Controls with Voice Assistant,4
